.Box: 24.9781454025390417,24.9781454025390417,24.9781454025390417
22.408073 6.369073 8.716073 @ 0.500000 C[0,0,1,1]
23.928073 7.221073 8.020073 @ 0.500000 C[0,0,1,1]
13.068073 7.408073 8.142073 @ 0.500000 C[0,0,1,1]
14.320073 6.946073 8.050073 @ 0.500000 C[0,0,1,1]
16.080073 7.394073 8.232073 @ 0.500000 C[0,0,1,1]
16.266073 7.371073 7.319073 @ 0.500000 C[0,0,1,1]
17.843073 7.096073 8.332073 @ 0.500000 C[0,0,1,1]
20.251073 7.137073 7.913073 @ 0.500000 C[0,0,1,1]
22.932073 7.393073 9.004073 @ 0.500000 C[0,0,1,1]
14.261073 8.451073 8.578073 @ 0.500000 C[0,0,1,1]
17.049073 7.870073 8.200073 @ 0.500000 C[0,0,1,1]
18.479073 8.251073 8.142073 @ 0.500000 C[0,0,1,1]
20.123073 8.587073 8.558073 @ 0.500000 C[0,0,1,1]
22.094073 7.219073 8.640073 @ 0.500000 C[0,0,1,1]
23.861073 8.522073 8.458073 @ 0.500000 C[0,0,1,1]
13.734073 9.249073 7.898073 @ 0.500000 C[0,0,1,1]
14.949073 8.623073 7.986073 @ 0.500000 C[0,0,1,1]
17.521073 8.836073 8.354073 @ 0.500000 C[0,0,1,1]
14.741073 9.676073 7.712073 @ 0.500000 C[0,0,1,1]
15.671073 9.852073 7.995073 @ 0.500000 C[0,0,1,1]
18.792073 9.272073 8.020073 @ 0.500000 C[0,0,1,1]
19.648073 8.943073 7.828073 @ 0.500000 C[0,0,1,1]
23.250073 9.507073 7.520073 @ 0.500000 C[0,0,1,1]
23.345073 9.336073 8.455073 @ 0.500000 C[0,0,1,1]
13.053073 9.935073 8.266073 @ 0.500000 C[0,0,1,1]
16.888073 10.410073 8.525073 @ 0.500000 C[0,0,1,1]
17.893073 10.035073 8.478073 @ 0.500000 C[0,0,1,1]
20.871073 9.872073 8.244073 @ 0.500000 C[0,0,1,1]
22.459073 10.070073 8.276073 @ 0.500000 C[0,0,1,1]
23.826073 10.567073 7.960073 @ 0.500000 C[0,0,1,1]
14.400073 10.847073 7.827073 @ 0.500000 C[0,0,1,1]
17.270073 11.154073 7.995073 @ 0.500000 C[0,0,1,1]
18.411073 11.522073 8.135073 @ 0.500000 C[0,0,1,1]
20.621073 10.991073 8.089073 @ 0.500000 C[0,0,1,1]
21.421073 11.552073 7.854073 @ 0.500000 C[0,0,1,1]
13.171073 12.505073 8.814073 @ 0.500000 C[0,0,1,1]
13.884073 11.548073 8.278073 @ 0.500000 C[0,0,1,1]
18.998073 12.251073 8.141073 @ 0.500000 C[0,0,1,1]
22.965073 0.058073 9.409073 @ 0.500000 C[0,0,1,1]
24.881073 0.138073 11.584073 @ 0.500000 C[0,0,1,1]
21.459073 12.363073 8.428073 @ 0.500000 C[0,0,1,1]
21.015073 8.431073 12.335073 @ 0.500000 C[0,0,1,1]
24.805073 11.299073 9.275073 @ 0.500000 C[0,0,1,1]
17.386073 0.788073 9.550073 @ 0.500000 C[0,0,1,1]
23.020073 0.769073 8.369073 @ 0.500000 C[0,0,1,1]
21.165073 11.028073 0.026073 @ 0.500000 C[0,0,1,1]
18.737073 1.110073 8.815073 @ 0.500000 C[0,0,1,1]
19.863073 0.441073 8.715073 @ 0.500000 C[0,0,1,1]
20.821073 0.656073 9.099073 @ 0.500000 C[0,0,1,1]
22.642073 1.413073 8.887073 @ 0.500000 C[0,0,1,1]
14.166073 2.211073 9.347073 @ 0.500000 C[0,0,1,1]
15.945073 2.080073 9.088073 @ 0.500000 C[0,0,1,1]
19.254073 2.036073 8.594073 @ 0.500000 C[0,0,1,1]
21.855073 2.138073 8.673073 @ 0.500000 C[0,0,1,1]
13.650073 3.224073 9.383073 @ 0.500000 C[0,0,1,1]
18.475073 2.590073 8.926073 @ 0.500000 C[0,0,1,1]
19.493073 2.763073 9.156073 @ 0.500000 C[0,0,1,1]
20.021073 3.303073 8.618073 @ 0.500000 C[0,0,1,1]
21.436073 3.293073 8.813073 @ 0.500000 C[0,0,1,1]
24.335073 3.017073 9.328073 @ 0.500000 C[0,0,1,1]
15.516073 3.043073 8.567073 @ 0.500000 C[0,0,1,1]
17.698073 3.025073 9.218073 @ 0.500000 C[0,0,1,1]
23.441073 3.323073 9.271073 @ 0.500000 C[0,0,1,1]
14.133073 4.321073 9.406073 @ 0.500000 C[0,0,1,1]
21.444073 4.309073 9.098073 @ 0.500000 C[0,0,1,1]
22.275073 3.850073 8.902073 @ 0.500000 C[0,0,1,1]
13.110073 4.141073 8.471073 @ 0.500000 C[0,0,1,1]
14.188073 5.127073 8.982073 @ 0.500000 C[0,0,1,1]
15.080073 4.393073 8.747073 @ 0.500000 C[0,0,1,1]
17.669073 5.218073 9.235073 @ 0.500000 C[0,0,1,1]
18.706073 4.743073 8.752073 @ 0.500000 C[0,0,1,1]
20.034073 4.887073 9.062073 @ 0.500000 C[0,0,1,1]
21.905073 5.467073 9.556073 @ 0.500000 C[0,0,1,1]
22.763073 5.188073 8.787073 @ 0.500000 C[0,0,1,1]
23.279073 4.661073 9.328073 @ 0.500000 C[0,0,1,1]
23.758073 5.886073 8.860073 @ 0.500000 C[0,0,1,1]
14.401073 6.333073 8.754073 @ 0.500000 C[0,0,1,1]
18.124073 6.959073 9.317073 @ 0.500000 C[0,0,1,1]
21.246073 6.568073 9.109073 @ 0.500000 C[0,0,1,1]
23.095073 6.614073 9.598073 @ 0.500000 C[0,0,1,1]
24.225073 6.645073 9.440073 @ 0.500000 C[0,0,1,1]
17.136073 7.774073 9.143073 @ 0.500000 C[0,0,1,1]
20.892073 7.798073 8.853073 @ 0.500000 C[0,0,1,1]
21.645073 7.638073 9.380073 @ 0.500000 C[0,0,1,1]
23.860073 7.429073 9.795073 @ 0.500000 C[0,0,1,1]
13.757073 8.542073 9.437073 @ 0.500000 C[0,0,1,1]
16.119073 8.031073 8.977073 @ 0.500000 C[0,0,1,1]
17.996073 8.147073 9.019073 @ 0.500000 C[0,0,1,1]
19.764073 7.692073 8.745073 @ 0.500000 C[0,0,1,1]
13.296073 9.004073 8.703073 @ 0.500000 C[0,0,1,1]
14.617073 9.484073 8.677073 @ 0.500000 C[0,0,1,1]
15.446073 9.395073 9.177073 @ 0.500000 C[0,0,1,1]
16.727073 9.512073 9.757073 @ 0.500000 C[0,0,1,1]
18.814073 8.729073 8.920073 @ 0.500000 C[0,0,1,1]
19.713073 9.370073 8.984073 @ 0.500000 C[0,0,1,1]
21.131073 8.737073 8.726073 @ 0.500000 C[0,0,1,1]
22.086073 8.689073 8.556073 @ 0.500000 C[0,0,1,1]
24.274073 8.409073 9.350073 @ 0.500000 C[0,0,1,1]
16.097073 10.051073 9.065073 @ 0.500000 C[0,0,1,1]
17.487073 9.224073 9.288073 @ 0.500000 C[0,0,1,1]
21.747073 9.739073 9.537073 @ 0.500000 C[0,0,1,1]
22.822073 9.756073 9.550073 @ 0.500000 C[0,0,1,1]
24.374073 9.625073 9.273073 @ 0.500000 C[0,0,1,1]
13.215073 10.098073 9.343073 @ 0.500000 C[0,0,1,1]
14.108073 10.480073 8.676073 @ 0.500000 C[0,0,1,1]
14.951073 10.581073 9.151073 @ 0.500000 C[0,0,1,1]
15.803073 10.895073 8.791073 @ 0.500000 C[0,0,1,1]
18.350073 10.641073 9.181073 @ 0.500000 C[0,0,1,1]
19.922073 10.078073 8.355073 @ 0.500000 C[0,0,1,1]
21.328073 10.419073 8.838073 @ 0.500000 C[0,0,1,1]
22.509073 10.575073 9.130073 @ 0.500000 C[0,0,1,1]
24.400073 10.620073 8.792073 @ 0.500000 C[0,0,1,1]
12.962073 11.570073 8.724073 @ 0.500000 C[0,0,1,1]
16.420073 11.470073 9.300073 @ 0.500000 C[0,0,1,1]
17.337073 11.294073 9.032073 @ 0.500000 C[0,0,1,1]
21.110073 11.354073 8.992073 @ 0.500000 C[0,0,1,1]
22.371073 11.337073 8.692073 @ 0.500000 C[0,0,1,1]
17.952073 12.016073 8.826073 @ 0.500000 C[0,0,1,1]
19.687073 12.000073 8.872073 @ 0.500000 C[0,0,1,1]
22.625073 12.276073 8.430073 @ 0.500000 C[0,0,1,1]
18.862073 0.267073 10.466073 @ 0.500000 C[0,0,1,1]
17.214073 0.405073 10.403073 @ 0.500000 C[0,0,1,1]
19.598073 0.048073 9.832073 @ 0.500000 C[0,0,1,1]
21.070073 0.691073 10.039073 @ 0.500000 C[0,0,1,1]
22.090073 0.171073 9.934073 @ 0.500000 C[0,0,1,1]
16.251073 10.890073 12.094073 @ 0.500000 C[0,0,1,1]
15.420073 2.073073 9.871073 @ 0.500000 C[0,0,1,1]
16.153073 1.444073 9.969073 @ 0.500000 C[0,0,1,1]
22.094073 1.078073 10.234073 @ 0.500000 C[0,0,1,1]
23.466073 2.210073 10.020073 @ 0.500000 C[0,0,1,1]
24.952073 1.184073 8.874073 @ 0.500000 C[0,0,1,1]
13.246073 2.385073 9.399073 @ 0.500000 C[0,0,1,1]
19.458073 1.315073 9.383073 @ 0.500000 C[0,0,1,1]
20.123073 1.684073 8.788073 @ 0.500000 C[0,0,1,1]
22.089073 2.149073 9.957073 @ 0.500000 C[0,0,1,1]
22.730073 2.293073 9.261073 @ 0.500000 C[0,0,1,1]
24.378073 1.966073 10.181073 @ 0.500000 C[0,0,1,1]
14.583073 2.920073 10.121073 @ 0.500000 C[0,0,1,1]
15.531073 3.091073 9.945073 @ 0.500000 C[0,0,1,1]
18.816073 2.424073 9.842073 @ 0.500000 C[0,0,1,1]
20.934073 2.262073 9.391073 @ 0.500000 C[0,0,1,1]
14.563073 3.530073 9.048073 @ 0.500000 C[0,0,1,1]
18.795073 3.423073 9.313073 @ 0.500000 C[0,0,1,1]
19.545073 3.966073 9.247073 @ 0.500000 C[0,0,1,1]
19.601073 3.326073 9.977073 @ 0.500000 C[0,0,1,1]
20.786073 3.184073 9.481073 @ 0.500000 C[0,0,1,1]
22.149073 3.183073 9.629073 @ 0.500000 C[0,0,1,1]
13.210073 4.194073 9.403073 @ 0.500000 C[0,0,1,1]
17.604073 3.940073 10.113073 @ 0.500000 C[0,0,1,1]
20.195073 4.320073 9.992073 @ 0.500000 C[0,0,1,1]
22.898073 3.746073 9.988073 @ 0.500000 C[0,0,1,1]
24.463073 3.992073 10.105073 @ 0.500000 C[0,0,1,1]
14.467073 5.484073 10.340073 @ 0.500000 C[0,0,1,1]
16.922073 4.764073 9.650073 @ 0.500000 C[0,0,1,1]
18.215073 4.274073 9.438073 @ 0.500000 C[0,0,1,1]
19.445073 4.972073 9.849073 @ 0.500000 C[0,0,1,1]
20.945073 4.908073 10.003073 @ 0.500000 C[0,0,1,1]
22.296073 4.554073 9.823073 @ 0.500000 C[0,0,1,1]
19.860073 11.531073 0.166073 @ 0.500000 C[0,0,1,1]
12.643073 5.350073 10.124073 @ 0.500000 C[0,0,1,1]
16.053073 5.768073 9.757073 @ 0.500000 C[0,0,1,1]
17.511073 6.151073 9.556073 @ 0.500000 C[0,0,1,1]
19.239073 6.485073 9.111073 @ 0.500000 C[0,0,1,1]
24.277073 5.335073 9.821073 @ 0.500000 C[0,0,1,1]
12.786073 6.519073 9.306073 @ 0.500000 C[0,0,1,1]
13.579073 6.131073 9.428073 @ 0.500000 C[0,0,1,1]
14.063073 6.508073 10.154073 @ 0.500000 C[0,0,1,1]
16.193073 6.752073 10.079073 @ 0.500000 C[0,0,1,1]
21.886073 6.649073 9.780073 @ 0.500000 C[0,0,1,1]
23.082073 6.345073 10.472073 @ 0.500000 C[0,0,1,1]
13.423073 7.200073 9.075073 @ 0.500000 C[0,0,1,1]
13.815073 7.665073 9.887073 @ 0.500000 C[0,0,1,1]
18.467073 7.973073 10.009073 @ 0.500000 C[0,0,1,1]
19.789073 7.129073 9.565073 @ 0.500000 C[0,0,1,1]
20.578073 7.720073 9.794073 @ 0.500000 C[0,0,1,1]
16.336073 8.634073 9.689073 @ 0.500000 C[0,0,1,1]
17.553073 7.665073 10.102073 @ 0.500000 C[0,0,1,1]
19.245073 8.048073 9.446073 @ 0.500000 C[0,0,1,1]
23.439073 7.441073 10.670073 @ 0.500000 C[0,0,1,1]
12.797073 8.862073 9.920073 @ 0.500000 C[0,0,1,1]
14.468073 8.491073 10.362073 @ 0.500000 C[0,0,1,1]
14.754073 8.095073 9.522073 @ 0.500000 C[0,0,1,1]
15.523073 7.907073 10.089073 @ 0.500000 C[0,0,1,1]
20.865073 8.804073 10.385073 @ 0.500000 C[0,0,1,1]
21.669073 8.691073 9.557073 @ 0.500000 C[0,0,1,1]
22.666073 8.674073 9.316073 @ 0.500000 C[0,0,1,1]
23.662073 9.053073 9.536073 @ 0.500000 C[0,0,1,1]
13.999073 9.340073 10.247073 @ 0.500000 C[0,0,1,1]
14.982073 9.604073 10.294073 @ 0.500000 C[0,0,1,1]
17.515073 10.219073 9.536073 @ 0.500000 C[0,0,1,1]
19.086073 10.071073 8.885073 @ 0.500000 C[0,0,1,1]
18.653073 9.833073 9.713073 @ 0.500000 C[0,0,1,1]
20.471073 9.524073 9.765073 @ 0.500000 C[0,0,1,1]
21.530073 9.654073 10.534073 @ 0.500000 C[0,0,1,1]
13.253073 10.607073 10.156073 @ 0.500000 C[0,0,1,1]
15.638073 10.503073 9.966073 @ 0.500000 C[0,0,1,1]
17.718073 11.096073 9.874073 @ 0.500000 C[0,0,1,1]
23.575073 10.506073 9.284073 @ 0.500000 C[0,0,1,1]
13.380073 11.392073 9.527073 @ 0.500000 C[0,0,1,1]
14.552073 11.486073 8.980073 @ 0.500000 C[0,0,1,1]
15.413073 11.947073 9.353073 @ 0.500000 C[0,0,1,1]
18.310073 12.291073 12.317073 @ 0.500000 C[0,0,1,1]
19.251073 11.312073 9.656073 @ 0.500000 C[0,0,1,1]
19.887073 10.748073 9.101073 @ 0.500000 C[0,0,1,1]
13.840073 12.294073 9.708073 @ 0.500000 C[0,0,1,1]
24.919073 2.727073 10.190073 @ 0.500000 C[0,0,1,1]
18.886073 12.170073 9.478073 @ 0.500000 C[0,0,1,1]
20.200073 11.513073 9.666073 @ 0.500000 C[0,0,1,1]
20.949073 12.287073 9.219073 @ 0.500000 C[0,0,1,1]
23.046073 11.908073 10.230073 @ 0.500000 C[0,0,1,1]
24.463073 11.670073 10.383073 @ 0.500000 C[0,0,1,1]
20.080073 0.832073 9.977073 @ 0.500000 C[0,0,1,1]
17.747073 0.922073 10.966073 @ 0.500000 C[0,0,1,1]
18.094073 1.755073 11.465073 @ 0.500000 C[0,0,1,1]
20.407073 1.963073 10.729073 @ 0.500000 C[0,0,1,1]
21.285073 1.627073 10.309073 @ 0.500000 C[0,0,1,1]
23.344073 0.953073 9.446073 @ 0.500000 C[0,0,1,1]
15.052073 1.497073 10.466073 @ 0.500000 C[0,0,1,1]
18.558073 2.138073 10.749073 @ 0.500000 C[0,0,1,1]
20.134073 2.281073 9.853073 @ 0.500000 C[0,0,1,1]
14.802073 2.412073 10.852073 @ 0.500000 C[0,0,1,1]
16.453073 2.898073 9.859073 @ 0.500000 C[0,0,1,1]
20.948073 2.719073 11.061073 @ 0.500000 C[0,0,1,1]
21.472073 2.922073 10.289073 @ 0.500000 C[0,0,1,1]
12.503073 4.035073 10.013073 @ 0.500000 C[0,0,1,1]
18.037073 4.091073 11.209073 @ 0.500000 C[0,0,1,1]
19.465073 3.700073 10.998073 @ 0.500000 C[0,0,1,1]
23.018073 3.554073 10.919073 @ 0.500000 C[0,0,1,1]
23.885073 3.542073 10.693073 @ 0.500000 C[0,0,1,1]
13.415073 4.438073 10.669073 @ 0.500000 C[0,0,1,1]
14.842073 4.271073 10.415073 @ 0.500000 C[0,0,1,1]
15.399073 3.701073 10.976073 @ 0.500000 C[0,0,1,1]
18.610073 4.525073 10.283073 @ 0.500000 C[0,0,1,1]
21.519073 4.152073 10.310073 @ 0.500000 C[0,0,1,1]
13.633073 5.183073 10.014073 @ 0.500000 C[0,0,1,1]
15.331073 5.204073 10.086073 @ 0.500000 C[0,0,1,1]
21.500073 5.039073 11.126073 @ 0.500000 C[0,0,1,1]
23.402073 4.815073 10.409073 @ 0.500000 C[0,0,1,1]
24.113073 4.454073 11.028073 @ 0.500000 C[0,0,1,1]
13.847073 6.194073 11.025073 @ 0.500000 C[0,0,1,1]
16.823073 5.779073 10.318073 @ 0.500000 C[0,0,1,1]
18.883073 5.413073 10.608073 @ 0.500000 C[0,0,1,1]
23.090073 5.298073 11.203073 @ 0.500000 C[0,0,1,1]
24.965073 5.634073 10.362073 @ 0.500000 C[0,0,1,1]
12.854073 6.158073 10.792073 @ 0.500000 C[0,0,1,1]
15.446073 6.003073 10.867073 @ 0.500000 C[0,0,1,1]
17.060073 6.788073 10.425073 @ 0.500000 C[0,0,1,1]
19.175073 6.064073 9.937073 @ 0.500000 C[0,0,1,1]
20.126073 6.174073 10.046073 @ 0.500000 C[0,0,1,1]
24.014073 6.536073 10.388073 @ 0.500000 C[0,0,1,1]
13.198073 6.935073 10.219073 @ 0.500000 C[0,0,1,1]
14.599073 6.947073 11.041073 @ 0.500000 C[0,0,1,1]
15.213073 6.713073 10.236073 @ 0.500000 C[0,0,1,1]
19.211073 7.060073 10.528073 @ 0.500000 C[0,0,1,1]
21.554073 7.282073 10.434073 @ 0.500000 C[0,0,1,1]
17.327073 9.416073 12.382073 @ 0.500000 C[0,0,1,1]
14.960073 7.779073 10.914073 @ 0.500000 C[0,0,1,1]
16.460073 7.835073 10.567073 @ 0.500000 C[0,0,1,1]
17.427073 8.515073 10.403073 @ 0.500000 C[0,0,1,1]
20.522073 8.006073 10.975073 @ 0.500000 C[0,0,1,1]
22.831073 7.926073 10.167073 @ 0.500000 C[0,0,1,1]
22.372073 7.501073 10.944073 @ 0.500000 C[0,0,1,1]
24.548073 7.869073 10.596073 @ 0.500000 C[0,0,1,1]
17.746073 8.696073 11.363073 @ 0.500000 C[0,0,1,1]
19.835073 8.413073 10.572073 @ 0.500000 C[0,0,1,1]
21.691073 8.323073 10.422073 @ 0.500000 C[0,0,1,1]
21.737073 8.956073 11.129073 @ 0.500000 C[0,0,1,1]
13.924073 9.586073 11.159073 @ 0.500000 C[0,0,1,1]
15.463073 8.860073 10.612073 @ 0.500000 C[0,0,1,1]
17.593073 9.718073 10.365073 @ 0.500000 C[0,0,1,1]
19.622073 9.250073 10.132073 @ 0.500000 C[0,0,1,1]
22.444073 9.131073 10.296073 @ 0.500000 C[0,0,1,1]
23.883073 9.811073 10.289073 @ 0.500000 C[0,0,1,1]
24.799073 9.647073 10.562073 @ 0.500000 C[0,0,1,1]
14.249073 10.871073 9.762073 @ 0.500000 C[0,0,1,1]
14.890073 10.564073 10.586073 @ 0.500000 C[0,0,1,1]
19.125073 10.156073 10.728073 @ 0.500000 C[0,0,1,1]
19.910073 10.514073 10.072073 @ 0.500000 C[0,0,1,1]
20.494073 10.018073 10.624073 @ 0.500000 C[0,0,1,1]
22.538073 9.986073 10.931073 @ 0.500000 C[0,0,1,1]
24.387073 10.569073 10.057073 @ 0.500000 C[0,0,1,1]
15.983073 11.112073 10.705073 @ 0.500000 C[0,0,1,1]
18.392073 10.649073 10.398073 @ 0.500000 C[0,0,1,1]
18.950073 11.350073 10.606073 @ 0.500000 C[0,0,1,1]
21.233073 10.701073 10.131073 @ 0.500000 C[0,0,1,1]
23.049073 10.700073 10.059073 @ 0.500000 C[0,0,1,1]
14.714073 11.714073 10.073073 @ 0.500000 C[0,0,1,1]
14.293073 12.483073 10.643073 @ 0.500000 C[0,0,1,1]
16.160073 11.865073 11.241073 @ 0.500000 C[0,0,1,1]
17.460073 11.919073 10.725073 @ 0.500000 C[0,0,1,1]
19.759073 11.935073 10.565073 @ 0.500000 C[0,0,1,1]
21.829073 11.445073 10.127073 @ 0.500000 C[0,0,1,1]
23.500073 11.779073 11.039073 @ 0.500000 C[0,0,1,1]
16.545073 0.419073 11.256073 @ 0.500000 C[0,0,1,1]
19.858073 1.050073 11.402073 @ 0.500000 C[0,0,1,1]
21.329073 0.592073 10.966073 @ 0.500000 C[0,0,1,1]
21.927073 1.064073 12.050073 @ 0.500000 C[0,0,1,1]
20.310073 3.308073 0.108073 @ 0.500000 C[0,0,1,1]
16.495073 1.293073 10.878073 @ 0.500000 C[0,0,1,1]
22.878073 0.759073 10.928073 @ 0.500000 C[0,0,1,1]
23.600073 1.272073 10.581073 @ 0.500000 C[0,0,1,1]
16.352073 5.946073 12.187073 @ 0.500000 C[0,0,1,1]
19.248073 1.817073 11.463073 @ 0.500000 C[0,0,1,1]
20.932073 1.434073 11.283073 @ 0.500000 C[0,0,1,1]
22.903073 2.447073 11.311073 @ 0.500000 C[0,0,1,1]
24.363073 2.807073 11.066073 @ 0.500000 C[0,0,1,1]
12.830073 7.881073 11.695073 @ 0.500000 C[0,0,1,1]
19.519073 2.650073 11.031073 @ 0.500000 C[0,0,1,1]
20.489073 2.246073 11.919073 @ 0.500000 C[0,0,1,1]
21.755073 2.212073 11.215073 @ 0.500000 C[0,0,1,1]
12.942073 3.650073 10.822073 @ 0.500000 C[0,0,1,1]
15.563073 2.942073 11.407073 @ 0.500000 C[0,0,1,1]
16.390073 3.181073 10.770073 @ 0.500000 C[0,0,1,1]
17.129073 3.470073 11.289073 @ 0.500000 C[0,0,1,1]
17.209073 4.466073 11.463073 @ 0.500000 C[0,0,1,1]
21.860073 3.702073 11.131073 @ 0.500000 C[0,0,1,1]
14.527073 4.531073 11.297073 @ 0.500000 C[0,0,1,1]
19.590073 4.609073 11.155073 @ 0.500000 C[0,0,1,1]
20.431073 4.184073 11.248073 @ 0.500000 C[0,0,1,1]
24.842073 4.300073 11.733073 @ 0.500000 C[0,0,1,1]
16.852073 4.917073 10.569073 @ 0.500000 C[0,0,1,1]
22.361073 4.775073 10.875073 @ 0.500000 C[0,0,1,1]
24.890073 5.242073 11.447073 @ 0.500000 C[0,0,1,1]
12.898073 5.257073 11.803073 @ 0.500000 C[0,0,1,1]
15.734073 5.435073 11.582073 @ 0.500000 C[0,0,1,1]
17.529073 5.422073 11.705073 @ 0.500000 C[0,0,1,1]
20.268073 5.105073 10.675073 @ 0.500000 C[0,0,1,1]
22.202073 5.750073 11.259073 @ 0.500000 C[0,0,1,1]
24.308073 5.949073 11.128073 @ 0.500000 C[0,0,1,1]
14.692073 6.390073 11.844073 @ 0.500000 C[0,0,1,1]
15.613073 6.537073 11.608073 @ 0.500000 C[0,0,1,1]
17.634073 6.070073 11.021073 @ 0.500000 C[0,0,1,1]
16.220073 7.253073 11.265073 @ 0.500000 C[0,0,1,1]
17.351073 7.400073 11.161073 @ 0.500000 C[0,0,1,1]
18.191073 7.129073 10.773073 @ 0.500000 C[0,0,1,1]
20.142073 7.204073 10.610073 @ 0.500000 C[0,0,1,1]
21.067073 7.198073 11.284073 @ 0.500000 C[0,0,1,1]
24.143073 7.303073 11.257073 @ 0.500000 C[0,0,1,1]
18.468073 8.080073 11.445073 @ 0.500000 C[0,0,1,1]
12.723073 8.632073 10.899073 @ 0.500000 C[0,0,1,1]
15.157073 8.727073 11.519073 @ 0.500000 C[0,0,1,1]
16.510073 8.731073 10.785073 @ 0.500000 C[0,0,1,1]
19.072073 8.873073 11.441073 @ 0.500000 C[0,0,1,1]
22.588073 8.334073 11.329073 @ 0.500000 C[0,0,1,1]
23.748073 8.348073 10.971073 @ 0.500000 C[0,0,1,1]
24.582073 8.796073 11.017073 @ 0.500000 C[0,0,1,1]
12.924073 9.933073 11.003073 @ 0.500000 C[0,0,1,1]
16.642073 9.894073 10.726073 @ 0.500000 C[0,0,1,1]
19.737073 9.560073 11.272073 @ 0.500000 C[0,0,1,1]
20.931073 9.752073 11.455073 @ 0.500000 C[0,0,1,1]
22.036073 9.881073 11.698073 @ 0.500000 C[0,0,1,1]
23.324073 9.186073 11.029073 @ 0.500000 C[0,0,1,1]
12.497073 10.616073 11.634073 @ 0.500000 C[0,0,1,1]
14.792073 10.003073 11.405073 @ 0.500000 C[0,0,1,1]
15.815073 9.719073 11.139073 @ 0.500000 C[0,0,1,1]
21.652073 10.866073 10.988073 @ 0.500000 C[0,0,1,1]
23.662073 10.773073 10.755073 @ 0.500000 C[0,0,1,1]
14.031073 11.480073 10.750073 @ 0.500000 C[0,0,1,1]
15.112073 11.487073 11.056073 @ 0.500000 C[0,0,1,1]
16.962073 11.132073 10.822073 @ 0.500000 C[0,0,1,1]
20.688073 11.033073 11.094073 @ 0.500000 C[0,0,1,1]
21.755073 11.476073 11.901073 @ 0.500000 C[0,0,1,1]
18.566073 0.089073 9.416073 @ 0.500000 C[0,0,1,1]
23.474073 10.999073 11.611073 @ 0.500000 C[0,0,1,1]
24.503073 10.673073 11.664073 @ 0.500000 C[0,0,1,1]
24.603073 8.335073 0.289073 @ 0.500000 C[0,0,1,1]
15.368073 12.346073 11.269073 @ 0.500000 C[0,0,1,1]
17.880073 10.966073 11.400073 @ 0.500000 C[0,0,1,1]
20.199073 11.579073 11.752073 @ 0.500000 C[0,0,1,1]
20.537073 12.472073 11.609073 @ 0.500000 C[0,0,1,1]
20.370073 12.494073 5.163073 @ 0.500000 C[0,0,1,1]
24.778073 1.704073 11.450073 @ 0.500000 C[0,0,1,1]
18.193073 0.292073 5.439073 @ 0.500000 C[0,0,1,1]
16.040073 12.468073 10.355073 @ 0.500000 C[0,0,1,1]
17.334073 0.616073 11.827073 @ 0.500000 C[0,0,1,1]
21.272073 0.437073 11.919073 @ 0.500000 C[0,0,1,1]
22.766073 0.572073 11.999073 @ 0.500000 C[0,0,1,1]
13.539073 11.330073 12.346073 @ 0.500000 C[0,0,1,1]
24.259073 0.828073 11.448073 @ 0.500000 C[0,0,1,1]
13.080073 12.412073 6.660073 @ 0.500000 C[0,0,1,1]
16.674073 1.287073 11.818073 @ 0.500000 C[0,0,1,1]
18.631073 2.401073 11.995073 @ 0.500000 C[0,0,1,1]
23.170073 1.589073 11.682073 @ 0.500000 C[0,0,1,1]
24.404073 1.385073 12.306073 @ 0.500000 C[0,0,1,1]
14.542073 2.817073 12.134073 @ 0.500000 C[0,0,1,1]
16.059073 2.847073 12.461073 @ 0.500000 C[0,0,1,1]
19.753073 2.804073 11.970073 @ 0.500000 C[0,0,1,1]
20.670073 3.003073 12.469073 @ 0.500000 C[0,0,1,1]
22.063073 2.300073 12.077073 @ 0.500000 C[0,0,1,1]
23.490073 2.883073 11.951073 @ 0.500000 C[0,0,1,1]
13.378073 3.137073 11.534073 @ 0.500000 C[0,0,1,1]
14.295073 3.770073 12.000073 @ 0.500000 C[0,0,1,1]
17.648073 4.227073 12.358073 @ 0.500000 C[0,0,1,1]
18.320073 3.203073 11.447073 @ 0.500000 C[0,0,1,1]
21.084073 12.260073 7.222073 @ 0.500000 C[0,0,1,1]
21.426073 3.463073 12.164073 @ 0.500000 C[0,0,1,1]
15.022073 11.810073 5.231073 @ 0.500000 C[0,0,1,1]
22.346073 4.090073 11.805073 @ 0.500000 C[0,0,1,1]
12.699073 4.093073 11.778073 @ 0.500000 C[0,0,1,1]
15.240073 3.645073 12.116073 @ 0.500000 C[0,0,1,1]
15.803073 4.372073 11.992073 @ 0.500000 C[0,0,1,1]
16.538073 4.959073 12.132073 @ 0.500000 C[0,0,1,1]
21.142073 4.365073 11.883073 @ 0.500000 C[0,0,1,1]
23.949073 3.732073 11.716073 @ 0.500000 C[0,0,1,1]
13.705073 4.591073 11.737073 @ 0.500000 C[0,0,1,1]
14.300073 5.445073 11.788073 @ 0.500000 C[0,0,1,1]
19.433073 4.965073 12.098073 @ 0.500000 C[0,0,1,1]
21.414073 0.179073 3.467073 @ 0.500000 C[0,0,1,1]
23.928073 4.874073 12.253073 @ 0.500000 C[0,0,1,1]
15.071073 7.224073 12.397073 @ 0.500000 C[0,0,1,1]
